1704d66ebbd5986f6d71fc5d182b2f33a26e5b76,DELETE,regular-file,..bfg-report/2018-10-27/01-44-06/object-id-map.old-new.txt,17219,
e228e9bbc241d931d98a4c502de0754f2d7a0f2a,DELETE,regular-file,..bfg-report/2018-10-27/01-58-05/object-id-map.old-new.txt,28453,
